jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
A210175-Shift Supervisor Production,Expertia Ai Technologies Private Limited,OtherIndia,3-5years,Not Specified,To execute the prod. Works assigned by in charge.,ShiftSupervision|
Supervisors,Jobs Rider,Bhilwara|Bhimavaram,1-4years,150000 - 540000 INR,"Urgent Required Helper, Store keeper, |  Supervisors ,100% JOB HERE |  Company required local candidates, joining district wise |  Payment monthly Base: - |  Company provides huge benefits to candidates |  For more information plz contact to miss sunita-7290954272,",Supervision|
Site Engineer,Subrata Mondal (Proprietor Of Cafe Industry),Nasik,1-5years,250000 - 420000 INR,Requirement Site Engineers.,SiteSupervision|SiteEngineering|QualityStandard|
"Civil Engineer, Hiring for Abroad",Adal Immigrations LLP,Australia|Canada,2-7years,1500000 - 3000000 INR,"|  Planing, designing, development and manage projects for the construction or repair of buildings, roads, etc",Construction|Roads|ProjectManagement|Residential|SiteSupervision|Estimation|CivilEngineer|
Civil Engineers & Supervisors,Subrata Mondal (Proprietor Of Cafe Industry),Vijayawada,1-5years,250000 - 450000 INR,Hiring Civil Project Manager / Site Engineer / Supervisors/Junior Engineers.,Construction|CivilProject|ProjectManagement|CivilEngineering|SiteEngineering|SiteSupervision|
Billing Supervisor Bid Management,Freelancer - Purushottam Munjajirao Dhutraj,Chennai|Delhi,4-14years,1920000 - 4150000 INR,"Maintains revenue by establishing, implementing, and controlling billing system; supervising staff.",BillingSupervisor|BidManagement|BillingExecutive|BillingSpecialist|SupplyChainManagement|Supervision|
Need B- tech Be or diploma civil engineer,Aspire Group of Services,Lucknow,0-3years,120000 - 260000 INR,Required Candidate profile |   |  Salary -10000/- to 25000/- rupees per month company will be provided accommodation and food himself Interview location Lucknow,BuildingEngineering|SupervisionSiteManagement|ConstructionEngineer|ResidentEngineer|
Sports facility manager,Freelancer - Purushottam Munjajirao Dhutraj,Delhi|Mumbai,5-15years,3050000 - 6090000 INR,"We are looking for sports facility managers to generally oversee and manage leisure centers, gyms, or other sports facilities in our organization",Sports|SwimmingPool|SwimmingCoach|Maintenance|Supervision|GymManager|FacilityManager|
Hospital Administrator Settle in Abroad Call 9643599774,Flight To Sucess Immigration Services Llp,Germany,1-5years,2610000 - 3410000 INR,Supervising daily administrative operations. Monitor ring expenses and suggesting cost-effective solutions. Creating quarterly and annual budgets,healthcareconsulting|Supervision|HospitalAdministration|healthcareindustry|inpatientcare|Nursing|administration|billing|PatientCare|budgeting|revenuecycle|
"Quality supervision, 2- 4 years of industrial exp, of exp,ITI/Diploma, Salary 2.4 -3 Lakhs, Hassan",Angel And Genie,Hassan,2-4years,Not Specified,Expertise in CMM measurement & measuring instruments,Qualitysupervision|Documentation|Auditing|EngineeringDrawing|Msa|GRR|
CIVIL ENGINEER,INDIA INTERNATIONAL TECHNICAL RECRUITERS,Canada,5-15years,Not Specified,"Great opportunity for the Business Analyst who are looking to immigrate to Canada on PR Visa, on PR visa you can work and settle in Canada, to apply to contact Mohini 7042555753 or share your resume at [HIDDEN TEXT]",ConstructionSite|StructuralDesign|CivilEngineering|Survey|Boq|Estimation|SiteSupervision|RateAnalysis|Concrete|Steel|
MEDICAL LABORATORY TECHNICIAN FOR MALDIVES,Apurvakriti Infrastructure Private Limited,Maldives,2-10years,Not Specified,We have vacancy for Medical Laboratory Technicians to work in Maldives with a Private Hospital |   |  BSc in MLT with Min. 2 years of experience + Registered with Council |   |  Share your updated CV to [HIDDEN TEXT] / 9560477858 |,MedicalLaboratoryTechnician|MedicalLabTechnician|MedicalLabSupervisor|MedicalLabSupervision|LabTechnician|LaboratoryTechnician|LabIncharge|LabAssistant|Mlt|Laboratory|
Civil Engineer,Advance Jobs Private Limited,Sonipat/Sonepat,5-9years,Not Specified,"Apurvakriti Infrastructure is looking for Civil Engineer having the diploma/degree experience of 5-8 years in  real estate floor construction, infrastructure development work.",RealEstate|floorconstruction|Infrastructuredevelopment|QuantitySurvey|Estimation|SiteSupervision|ProgressMonitoring|qualityworkstandard|
Senior Assistant Manager,Career Axes Engineering Services,Delhi|Noida,3-8years,360000 - 620000 INR,URGENT HIRING SENIOR ASSISTANT MANAGER AND CHANCE TO PROMOTE TO NEXT LEVEL MANAGEMENT,Materialmanagement|Purchase|Relationship|InventoryManagement|InventoryControl|Management|Supervision|Database|
